utc,sast,cam,mode,preset,source,logged_blob,md_animal_conf,keep,keep_conf,prediction_common,prediction_class,prediction_score,n_detections,md_bw_blocks,md_bh_blocks,md_cx,md_cy,model_version,path
2026-09-25 00:24:15,2026-09-25 02:24:15,nossob,night,77,frames,4,0.0677,0,0.15,blank,,0.9901,4,1.8,2.3,0.263,0.346,4.0.3a,frames/nossob/20260925/002415_p77_blob0004_f0.67.jpg
2026-09-25 00:44:58,2026-09-25 02:44:58,nossob,night,77,hits,6,0.0843,0,0.15,blank,,0.9735,2,4.8,2.9,0.762,0.07,4.0.3a,hits/nossob/20260925/004458_p77_blob6.jpg
2026-09-25 00:45:58,2026-09-25 02:45:58,nossob,night,196,frames,151,0.0217,0,0.15,blank,,0.9999,1,1.6,1.7,0.384,0.354,4.0.3a,frames/nossob/20260925/004558_p196_blob0151_f0.56.jpg
2026-09-25 00:57:36,2026-09-25 02:57:36,nossob,night,13,frames,58,0.0177,0,0.15,blank,,0.9996,4,14.1,8.3,0.636,0.383,4.0.3a,frames/nossob/20260925/005736_p13_blob0058_f0.66.jpg
2026-09-25 01:25:15,2026-09-25 03:25:15,nossob,night,8,frames,87,0.1083,0,0.15,blank,,0.9596,2,20.6,6.1,0.707,0.426,4.0.3a,frames/nossob/20260925/012515_p8_blob0087_f0.35.jpg
2026-09-25 01:28:31,2026-09-25 03:28:31,nossob,night,8,hits,3,0.018,0,0.15,blank,,0.7208,2,2.1,3.6,0.989,0.232,4.0.3a,hits/nossob/20260925/012831_p8_blob3.jpg
2026-09-25 01:29:08,2026-09-25 03:29:08,nossob,night,15,hits,8,0.0288,0,0.15,blank,,0.9549,2,2.2,5.8,0.895,0.353,4.0.3a,hits/nossob/20260925/012908_p15_blob8.jpg
2026-09-25 01:34:14,2026-09-25 03:34:14,nossob,night,8,hits,3,0.0482,0,0.15,blank,,0.6061,1,2.1,3.6,0.989,0.232,4.0.3a,hits/nossob/20260925/013414_p8_blob3.jpg
2026-09-25 01:35:13,2026-09-25 03:35:13,nossob,night,15,hits,3,0.0112,0,0.15,blank,,0.9524,1,2.2,5.8,0.894,0.352,4.0.3a,hits/nossob/20260925/013513_p15_blob3.jpg
2026-09-25 01:41:17,2026-09-25 03:41:17,nossob,night,16,frames,36,0.0,0,0.15,blank,,0.9989,1,7.8,4.3,0.567,0.423,4.0.3a,frames/nossob/20260925/014117_p16_blob0036_f0.32.jpg
2026-09-25 01:42:14,2026-09-25 03:42:14,nossob,night,196,hits,3,0.0,0,0.15,blank,,0.9962,0,,,,,4.0.3a,hits/nossob/20260925/014214_p196_blob3.jpg
2026-09-25 01:52:54,2026-09-25 03:52:54,nossob,night,16,frames,47,0.0,0,0.15,blank,,0.9978,0,,,,,4.0.3a,frames/nossob/20260925/015254_p16_blob0047_f0.30.jpg
2026-09-25 02:02:16,2026-09-25 04:02:16,nossob,night,11,frames,460,0.0,0,0.15,blank,,0.9861,0,,,,,4.0.3a,frames/nossob/20260925/020216_p11_blob0460_f0.67.jpg
2026-09-25 02:24:03,2026-09-25 04:24:03,nossob,night,8,frames,8,0.2663,1,0.15,no cv result,no cv result,0.8441,3,2.0,3.3,0.989,0.234,4.0.3a,frames/nossob/20260925/022403_p8_blob0008_f0.53.jpg
2026-09-25 02:37:21,2026-09-25 04:37:21,nossob,night,11,hits,9,0.5046,1,0.15,blank,,0.992,5,2.9,2.1,0.83,0.684,4.0.3a,hits/nossob/20260925/023721_p11_blob9.jpg
2026-09-25 02:41:26,2026-09-25 04:41:26,nossob,night,16,frames,42,0.0,0,0.15,blank,,0.9049,2,6.3,16.4,0.033,0.425,4.0.3a,frames/nossob/20260925/024126_p16_blob0042_f0.35.jpg
2026-09-25 02:55:00,2026-09-25 04:55:00,nossob,night,141,frames,14,0.017,0,0.15,blank,,0.9999,2,1.8,2.1,0.348,0.32,4.0.3a,frames/nossob/20260925/025500_p141_blob0014_f0.54.jpg
2026-09-25 03:13:08,2026-09-25 05:13:08,nossob,night,331,frames,47,0.2826,1,0.15,no cv result,no cv result,0.851,12,3.9,2.8,0.348,0.411,4.0.3a,frames/nossob/20260925/031308_p331_blob0047_f0.29.jpg
2026-09-25 03:28:59,2026-09-25 05:28:59,nossob,night,77,frames,20,0.0839,0,0.15,blank,,0.9763,6,1.9,2.3,0.263,0.346,4.0.3a,frames/nossob/20260925/032859_p77_blob0020_f0.36.jpg
2026-09-25 03:46:50,2026-09-25 05:46:50,nossob,night,196,hits,81,0.0185,0,0.15,blank,,0.9693,2,3.6,1.4,0.517,0.567,4.0.3a,hits/nossob/20260925/034650_p196_blob81.jpg
2026-09-25 03:48:15,2026-09-25 05:48:15,nossob,night,196,hits,140,0.0,0,0.15,blank,,0.9948,0,,,,,4.0.3a,hits/nossob/20260925/034815_p196_blob140.jpg
2026-09-25 03:56:00,2026-09-25 05:56:00,nossob,night,15,hits,6,0.0,0,0.15,blank,,0.989,0,,,,,4.0.3a,hits/nossob/20260925/035600_p15_blob6.jpg
2026-09-25 03:56:12,2026-09-25 05:56:12,nossob,night,449,frames,675,0.079,0,0.15,blank,,0.9488,2,4.5,1.9,0.696,0.676,4.0.3a,frames/nossob/20260925/035612_p449_blob0675_f0.60.jpg
2026-09-25 04:02:52,2026-09-25 06:02:52,nossob,day,429,frames,1150,0.0,0,0.3,blank,,0.985,0,,,,,4.0.3a,frames/nossob/20260925/040252_p429_blob1150_f0.60.jpg
2026-09-25 04:07:11,2026-09-25 06:07:11,nossob,day,443,hits,154,0.4591,1,0.3,blank,,0.992,4,7.8,7.1,0.404,0.402,4.0.3a,hits/nossob/20260925/040711_p443_blob154.jpg
2026-09-25 04:12:05,2026-09-25 06:12:05,nossob,day,3,hits,245,0.0,0,0.3,blank,,0.9872,1,13.3,7.5,0.854,0.388,4.0.3a,hits/nossob/20260925/041205_p3_blob245.jpg
2026-09-25 04:12:17,2026-09-25 06:12:17,nossob,day,3,hits,223,0.0138,0,0.3,blank,,0.9915,3,13.7,7.6,0.855,0.388,4.0.3a,hits/nossob/20260925/041217_p3_blob223.jpg
2026-09-25 04:23:59,2026-09-25 06:23:59,nossob,day,3,frames,158,0.44,1,0.3,no cv result,no cv result,0.9708,25,1.8,1.7,0.627,0.354,4.0.3a,frames/nossob/20260925/042359_p3_blob0158_f0.38.jpg
2026-09-25 04:48:45,2026-09-25 06:48:45,nossob,day,443,frames,1059,0.7523,1,0.3,animal,,0.7523,7,4.8,3.3,0.235,0.262,4.0.3a,frames/nossob/20260925/044845_p443_blob1059_f0.42.jpg
2026-09-25 05:08:26,2026-09-25 07:08:26,nossob,day,217,hits,220,0.7891,1,0.3,animal,,0.7891,21,3.8,2.7,0.64,0.313,4.0.3a,hits/nossob/20260925/050826_p217_blob220.jpg
2026-09-25 05:09:03,2026-09-25 07:09:03,nossob,day,114,frames,1068,0.8471,1,0.3,animal,,0.8471,19,2.5,4.5,0.351,0.267,4.0.3a,frames/nossob/20260925/050903_p114_blob1068_f0.42.jpg
2026-09-25 05:23:02,2026-09-25 07:23:02,nossob,day,217,hits,130,0.8045,1,0.3,animal,,0.8045,8,3.6,3.0,0.873,0.385,4.0.3a,hits/nossob/20260925/052302_p217_blob130.jpg
2026-09-25 05:28:00,2026-09-25 07:28:00,nossob,day,389,frames,1460,0.386,1,0.3,blank,,0.9941,3,24.2,3.1,0.512,0.438,4.0.3a,frames/nossob/20260925/052800_p389_blob1460_f0.46.jpg
2026-09-25 05:43:26,2026-09-25 07:43:26,nossob,day,217,hits,58,0.1305,0,0.3,no cv result,no cv result,0.4343,2,26.2,6.4,0.744,0.42,4.0.3a,hits/nossob/20260925/054326_p217_blob58.jpg
2026-09-25 05:53:12,2026-09-25 07:53:12,nossob,day,411,frames,1149,0.1645,0,0.3,blank,,0.9972,4,4.1,9.0,0.021,0.421,4.0.3a,frames/nossob/20260925/055312_p411_blob1149_f0.28.jpg
2026-09-25 05:54:14,2026-09-25 07:54:14,nossob,day,410,hits,167,0.0259,0,0.3,blank,,0.9974,6,4.8,3.5,0.973,0.456,4.0.3a,hits/nossob/20260925/055414_p410_blob167.jpg
2026-09-25 06:02:13,2026-09-25 08:02:13,nossob,day,460,hits,116,0.2109,0,0.3,blank,,0.9973,9,2.6,1.2,0.612,0.682,4.0.3a,hits/nossob/20260925/060213_p460_blob116.jpg
2026-09-25 06:16:07,2026-09-25 08:16:07,nossob,day,347,hits,85,0.7223,1,0.3,bird,aves,0.7791,11,2.9,3.9,0.941,0.243,4.0.3a,hits/nossob/20260925/061607_p347_blob85.jpg
2026-09-25 06:16:24,2026-09-25 08:16:24,nossob,day,114,hits,51,0.8485,1,0.3,bird,aves,0.6919,15,3.9,3.5,0.559,0.245,4.0.3a,hits/nossob/20260925/061624_p114_blob51.jpg
2026-09-25 06:18:28,2026-09-25 08:18:28,nossob,day,163,frames,2701,0.1544,0,0.3,blank,,0.8397,5,66.6,8.6,0.651,0.424,4.0.3a,frames/nossob/20260925/061828_p163_blob2701_f0.52.jpg
2026-09-25 06:19:17,2026-09-25 08:19:17,nossob,day,114,hits,64,0.7533,1,0.3,animal,,0.7533,5,5.8,3.3,0.204,0.221,4.0.3a,hits/nossob/20260925/061917_p114_blob64.jpg
2026-09-25 06:21:21,2026-09-25 08:21:21,nossob,day,217,hits,57,0.6448,1,0.3,animal,,0.6448,3,4.5,2.3,0.559,0.372,4.0.3a,hits/nossob/20260925/062121_p217_blob57.jpg
2026-09-25 06:39:32,2026-09-25 08:39:32,nossob,day,347,hits,54,0.7884,1,0.3,columbidae family,aves,0.7839,9,4.3,5.2,0.109,0.298,4.0.3a,hits/nossob/20260925/063932_p347_blob54.jpg
2026-09-25 06:40:09,2026-09-25 08:40:09,nossob,day,114,hits,190,0.1597,0,0.3,blank,,0.9997,6,9.1,2.4,0.294,0.523,4.0.3a,hits/nossob/20260925/064009_p114_blob190.jpg
2026-09-25 06:43:03,2026-09-25 08:43:03,nossob,day,227,frames,828,0.1431,0,0.3,blank,,0.993,14,3.5,1.5,0.351,0.433,4.0.3a,frames/nossob/20260925/064303_p227_blob0828_f0.38.jpg
2026-09-25 06:47:13,2026-09-25 08:47:13,nossob,day,163,hits,177,0.867,1,0.3,bird,aves,0.7762,3,5.7,5.4,0.766,0.417,4.0.3a,hits/nossob/20260925/064713_p163_blob177.jpg
2026-09-25 06:57:14,2026-09-25 08:57:14,nossob,day,114,frames,589,0.0425,0,0.3,blank,,0.9916,3,11.6,3.3,0.062,0.39,4.0.3a,frames/nossob/20260925/065714_p114_blob0589_f0.72.jpg
2026-09-25 07:03:04,2026-09-25 09:03:04,nossob,day,347,hits,98,0.1144,0,0.3,blank,,0.9995,5,9.1,2.3,0.818,0.524,4.0.3a,hits/nossob/20260925/070304_p347_blob98.jpg
2026-09-25 07:06:06,2026-09-25 09:06:06,nossob,day,114,hits,70,0.1775,0,0.3,blank,,0.9994,2,9.0,2.2,0.292,0.521,4.0.3a,hits/nossob/20260925/070606_p114_blob70.jpg
2026-09-25 07:19:47,2026-09-25 09:19:47,nossob,day,445,frames,2796,0.1271,0,0.3,blank,,0.9845,8,3.8,1.9,0.407,0.439,4.0.3a,frames/nossob/20260925/071947_p445_blob2796_f0.54.jpg
2026-09-25 07:20:11,2026-09-25 09:20:11,nossob,day,347,hits,76,0.3246,1,0.3,blank,,0.9957,7,7.9,7.3,0.404,0.401,4.0.3a,hits/nossob/20260925/072011_p347_blob76.jpg
2026-09-25 07:21:08,2026-09-25 09:21:08,nossob,day,114,hits,74,0.2878,0,0.3,blank,,0.9997,2,8.9,2.3,0.291,0.521,4.0.3a,hits/nossob/20260925/072108_p114_blob74.jpg
2026-09-25 07:36:09,2026-09-25 09:36:09,nossob,day,83,frames,596,0.0227,0,0.3,blank,,0.9999,4,2.7,1.1,0.388,0.571,4.0.3a,frames/nossob/20260925/073609_p83_blob0596_f0.56.jpg
2026-09-25 07:44:13,2026-09-25 09:44:13,nossob,day,114,hits,55,0.1279,0,0.3,blank,,0.7713,7,1.2,1.9,0.346,0.266,4.0.3a,hits/nossob/20260925/074413_p114_blob55.jpg
2026-09-25 07:53:16,2026-09-25 09:53:16,nossob,day,114,hits,53,0.6935,1,0.3,animal,,0.6935,10,1.4,2.1,0.027,0.364,4.0.3a,hits/nossob/20260925/075316_p114_blob53.jpg
2026-09-25 07:54:04,2026-09-25 09:54:04,nossob,day,83,frames,136,0.0327,0,0.3,blank,,0.9984,4,5.1,3.6,0.972,0.457,4.0.3a,frames/nossob/20260925/075404_p83_blob0136_f0.37.jpg
2026-09-25 07:54:16,2026-09-25 09:54:16,nossob,day,83,hits,47,0.0113,0,0.3,blank,,0.9886,2,17.0,2.3,0.444,0.565,4.0.3a,hits/nossob/20260925/075416_p83_blob47.jpg
